Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5
390,443,1614,889,1196,317,226,633,1453,482,1283,767
410,438,1609,857,1238,316,227,633,1379,482,1275,716
454,437,1480,963,1262,316,227,676,1376,482,1274,659
454,437,1480,960,1265,316,224,734,1261,482,1268,710
454,437,1479,954,1260,312,221,753,1249,482,1268,729
446,445,1462,970,1238,252,272,753,1249,482,1227,679
315,551,1281,1165,1182,318,271,723,1249,576,1209,668
335,551,1247,1083,1258,358,270,723,1249,573,1209,590
323,604,1246,1084,1214,402,253,723,1247,573,1096,256
322,605,1246,1084,1193,423,208,698,1206,573,1100,255
349,608,1178,1152,1099,517,208,663,1386,573,1081,312
418,608,1178,1152,1004,612,208,599,1387,556,1079,312
667,426,1360,1152,926,690,208,458,1212,556,1079,312
728,394,1392,1152,770,846,205,458,858,556,1079,479
763,395,1390,1154,701,915,200,458,839,556,1079,489
763,357,1375,1206,700,917,194,458,763,556,1079,530
699,421,1374,1207,700,917,194,458,812,556,1155,530
706,397,1398,1162,701,961,194,458,825,556,1253,530
767,396,1399,1159,704,961,194,458,959,455,1302,544
962,396,1399,1159,472,1193,194,458,959,455,1264,549
951,407,1402,877,754,1193,192,443,959,381,1190,440
986,296,1392,980,772,1186,198,501,988,396,1257,434
1014,290,1339,1038,695,1264,161,505,989,432,1091,429
1034,287,1340,961,708,1330,133,478,951,458,1033,420
1040,287,1197,1062,750,1330,133,500,770,476,1065,420
1040,281,1194,1071,748,1327,119,490,718,476,1065,425
1066,281,1191,1074,717,1358,119,490,717,568,1065,476
1184,281,1106,1159,717,1303,174,237,717,694,1065,447
1170,342,906,1215,819,1297,218,239,717,740,1052,446
1373,383,610,1508,822,1275,238,229,689,740,649,446
1402,383,459,1592,889,1196,317,229,689,739,420,446
1397,390,443,1614,889,1196,317,229,720,646,428,446
1380,410,438,1609,857,1238,316,229,722,648,491,446
1336,454,437,1480,963,1262,316,245,634,650,491,456
1336,454,437,1480,960,1265,316,270,634,650,491,379
1336,454,437,1479,954,1260,312,251,727,650,491,360
1336,446,445,1462,970,1238,252,251,762,650,491,360
1336,315,551,1281,1165,1182,318,251,762,556,510,374
1316,335,551,1247,1083,1258,358,251,762,556,510,375
1275,323,604,1246,1084,1214,402,255,799,558,511,375
1275,322,605,1246,1084,1193,423,279,730,600,515,375
1248,349,608,1178,1152,1099,517,279,526,605,515,318
1180,418,608,1178,1152,1004,612,279,525,605,515,318
931,667,426,1360,1152,926,690,279,512,605,679,318
882,728,394,1392,1152,770,846,283,511,605,682,151
896,763,395,1390,1154,701,915,295,507,605,702,380
896,763,357,1375,1206,700,917,295,523,605,760,352
896,699,421,1374,1207,700,917,295,531,605,734,352
1043,706,397,1398,1162,701,961,299,518,639,689,352
1121,767,396,1399,1159,704,961,310,385,684,637,338
947,962,396,1399,1159,472,1193,336,406,761,611,333
977,951,407,1402,877,754,1193,369,423,942,609,333
942,986,296,1392,980,772,1186,311,394,771,542,333
927,1014,290,1339,1038,695,1264,306,519,740,505,406
907,1034,287,1340,961,708,1330,293,627,806,506,409
901,1040,287,1197,1062,750,1330,271,708,788,457,509
990,1040,281,1194,1071,748,1327,270,804,845,569,615
964,1066,281,1191,1074,717,1358,269,858,797,618,592
846,1184,281,1106,1159,717,1303,268,1013,671,668,624
799,1170,342,906,1215,819,1297,266,1046,628,674,624
555,1373,383,610,1508,822,1275,266,1134,629,674,680
526,1402,383,459,1592,889,1196,266,1138,639,674,690
518,1397,390,443,1614,889,1196,266,1108,642,670,690
515,1380,410,438,1609,857,1238,266,1034,802,634,690
528,1336,454,437,1480,963,1262,207,1034,955,634,680
528,1336,454,437,1480,960,1265,126,1035,955,640,680
528,1336,454,437,1479,954,1260,124,944,955,642,826
544,1336,446,445,1462,970,1238,124,909,955,648,832
545,1336,315,551,1281,1165,1182,124,909,955,657,856
545,1316,335,551,1247,1083,1258,124,924,959,720,855
545,1275,323,604,1246,1084,1214,120,888,1143,729,873
545,1275,322,605,1246,1084,1193,96,888,1155,737,873
668,1248,349,608,1178,1152,1099,97,890,1187,737,893
670,1180,418,608,1178,1152,1004,97,891,1189,737,937
670,931,667,426,1360,1152,926,97,893,1349,573,946
658,882,728,394,1392,1152,770,93,893,1453,570,946
608,896,763,395,1390,1154,701,87,930,1547,550,716
690,896,763,357,1375,1206,700,95,915,1547,527,707
693,896,699,421,1374,1207,700,116,848,1558,553,826
562,1043,706,397,1398,1162,701,167,850,1538,508,1158
504,1121,767,396,1399,1159,704,579,849,1549,561,1221
511,947,962,396,1399,1159,472,589,832,1473,654,1252
478,977,951,407,1402,877,754,564,820,1367,778,1270
491,942,986,296,1392,980,772,698,821,1388,848,1373
478,927,1014,290,1339,1038,695,708,722,1416,842,1403
497,907,1034,287,1340,961,708,784,754,1408,841,1452
513,901,1040,287,1197,1062,750,784,702,1425,854,1500
424,990,1040,281,1194,1071,748,788,612,1467,743,1412
424,964,1066,281,1191,1074,717,860,559,1437,694,1394
425,846,1184,281,1106,1159,717,1055,410,1438,644,1362
573,799,1170,342,906,1215,819,1208,388,1438,636,1362
693,555,1373,383,610,1508,822,1302,306,1437,641,1306
778,526,1402,383,459,1592,889,1608,302,1427,641,1296
936,518,1397,390,443,1614,889,1659,332,1424,637,1296
937,515,1380,410,438,1609,857,1671,347,1262,637,1296
925,528,1336,454,437,1480,963,1669,377,1107,643,1296
989,528,1336,454,437,1480,960,1690,480,1112,642,1296
1032,528,1336,454,437,1479,954,1719,495,1119,661,1150
1146,544,1336,446,445,1462,970,1737,577,1143,657,1144
1162,545,1336,315,551,1281,1165,1758,717,1316,630,1106
1162,545,1316,335,551,1247,1083,1776,809,1323,567,1106
1289,545,1275,323,604,1246,1084,1779,883,1214,557,1088
1352,545,1275,322,605,1246,1084,1779,884,1217,541,1088
1460,668,1248,349,608,1178,1152,1778,882,1180,541,1090
1491,670,1180,418,608,1178,1152,1783,883,1209,541,1047
1493,670,931,667,426,1360,1152,1826,887,1049,541,1040
1533,658,882,728,394,1392,1152,1841,889,1079,541,1108
1533,608,896,763,395,1390,1154,1872,852,1040,541,1111
1452,690,896,763,357,1375,1206,1883,851,1127,520,1108
